"Date","Time","NR","PM GR","PM JU","T GR","T KL"
"14.02.11","23:00",47,31.51,25.88,0.26,-2.04
"14.02.11","23:30",48,33.35,23.75,0.19,-2.05
"15.02.11","00:00",1,32.03,24.15,0.09,-2.05
"15.02.11","00:30",2,27.73,26.22,0.1,-2.02
"15.02.11","01:00",3,26.58,24.67,0.11,-2.06
"15.02.11","01:30",4,22.92,17.14,0.14,-2.12
"15.02.11","02:00",5,23.63,16.8,0.09,-2.09
"15.02.11","02:30",6,25.91,15.18,0.02,-2.16
"15.02.11","03:00",7,25.01,14.94,-0.02,-2.16
"15.02.11","03:30",8,22.11,13.78,-0.2,-2.19
"15.02.11","04:00",9,23.04,14.94,-0.37,-2.34
"15.02.11","04:30",10,26.01,20.5,-0.6,-2.47
"15.02.11","05:00",11,31.13,20.98,-0.72,-2.69
"15.02.11","05:30",12,47.15,23.25,-0.84,-2.97
"15.02.11","06:00",13,48.93,27.52,-0.88,-3.28
"15.02.11","06:30",14,54.75,48.51,-0.81,-3.33
"15.02.11","07:00",15,53.25,47.98,-0.88,-3.4
"15.02.11","07:30",16,48.41,45.4,-0.78,-3.41
"15.02.11","08:00",17,49.89,44.04,-0.85,-3.33
"15.02.11","08:30",18,54.58,37.51,-0.8,-3.25
"15.02.11","09:00",19,53.32,37.82,-0.89,-3.2
"15.02.11","09:30",20,49.19,39.31,-0.94,-3.16
"15.02.11","10:00",21,50.63,39.01,-0.97,-3.14
"15.02.11","10:30",22,55.29,37.51,-0.93,-3.15
"15.02.11","11:00",23,54.53,37.51,-0.97,-3.2
"15.02.11","11:30",24,52.13,37.5,-0.87,-3.17
"15.02.11","12:00",25,53.26,38.08,-0.82,-3.15
"15.02.11","12:30",26,56.97,41,-0.68,-3.21
"15.02.11","13:00",27,58.28,41.8,-0.65,-3.19
"15.02.11","13:30",28,62.44,45.88,-0.66,-3.15
"15.02.11","14:00",29,59.08,45.28,-0.63,-3.18
"15.02.11","14:30",30,48.51,42.38,-0.65,-3.13
"15.02.11","15:00",31,48.47,42.82,-0.68,-3.15
"15.02.11","15:30",32,48.32,45.02,-0.72,-3.14
"15.02.11","16:00",33,47.85,45.46,-0.75,-3.11
"15.02.11","16:30",34,46.35,47.6,-0.57,-3.1
"15.02.11","17:00",35,46.75,47.7,-0.63,-3.05
"15.02.11","17:30",36,48.04,48.2,-0.57,-3.03
"15.02.11","18:00",37,46.95,49.27,-0.69,-3.04
"15.02.11","18:30",38,43.46,54.34,-0.63,-3.07
"15.02.11","19:00",39,40.94,52.21,-0.68,-3.04
"15.02.11","19:30",40,32.91,43.6,-0.77,-2.98
"15.02.11","20:00",41,34.21,42.84,-0.74,-2.94
"15.02.11","20:30",42,38.36,39.75,-0.83,-2.96
"15.02.11","21:00",43,40.51,38.73,-0.85,-3
"15.02.11","21:30",44,47.47,34.59,-1.01,-2.99
"15.02.11","22:00",45,49.47,35.69,-1.03,-3
"15.02.11","22:30",46,55.91,40.25,-1.07,-2.96
"15.02.11","23:00",47,54.06,41.42,-1.19,-2.9
"15.02.11","23:30",48,48.21,46.19,-1.17,-3.04
"16.02.11","00:00",1,48.91,46.06,-1.33,-3.08
"16.02.11","00:30",2,51.17,45.48,-1.45,-3.13
"16.02.11","01:00",3,50.25,44.8,-1.43,-3.09
"16.02.11","01:30",4,47.3,41.98,-1.43,-3.09
"16.02.11","02:00",5,47.16,43.28,-1.39,-3.14
"16.02.11","02:30",6,46.7,48.58,-1.38,-3.13
"16.02.11","03:00",7,45.37,46.54,-1.42,-3.02
"16.02.11","03:30",8,41.15,38.06,-1.39,-3
"16.02.11","04:00",9,41.83,38.73,-1.36,-3.03
"16.02.11","04:30",10,44,41.37,-1.37,-3
"16.02.11","05:00",11,43.78,41.79,-1.3,-2.95
"16.02.11","05:30",12,43.06,43.56,-1.2,-3.03
"16.02.11","06:00",13,42.26,43.86,-1.11,-3.02
"16.02.11","06:30",14,39.78,45.11,-1.03,-3
"16.02.11","07:00",15,39.75,44.1,-0.99,-2.95
"16.02.11","07:30",16,39.63,40.08,-0.84,-2.8
"16.02.11","08:00",17,38.68,39.7,-0.72,-2.67
"16.02.11","08:30",18,35.61,38.14,-0.59,-2.45
"16.02.11","09:00",19,37.14,38.29,-0.55,-2.52
"16.02.11","09:30",20,41.91,38.92,-0.4,-2.39
"16.02.11","10:00",21,43.15,39.17,-0.32,-2.04
"16.02.11","10:30",22,47.08,40.22,-0.3,-1.68
"16.02.11","11:00",23,47.53,40.25,-0.15,-1.47
"16.02.11","11:30",24,49,40.37,0.06,-1.23
"16.02.11","12:00",25,48.95,41.5,0.17,-1.33
"16.02.11","12:30",26,48.81,46.16,0.24,-1.31
"16.02.11","13:00",27,50.67,47.09,0.39,-1.23
"16.02.11","13:30",28,56.49,50.88,0.45,-1.31
"16.02.11","14:00",29,54.69,51.17,0.73,-1.41
"16.02.11","14:30",30,48.93,52.35,0.72,-1.51
"16.02.11","15:00",31,48.46,51.22,0.69,-1.61
"16.02.11","15:30",32,46.98,46.59,0.86,-1.61
"16.02.11","16:00",33,47.11,48.42,0.95,-1.55
"16.02.11","16:30",34,47.51,55.9,0.87,-1.47
"16.02.11","17:00",35,48.64,55.84,0.76,-1.38
"16.02.11","17:30",36,52.23,55.58,0.58,-1.36
"16.02.11","18:00",37,54.28,55.49,0.54,-1.57
"16.02.11","18:30",38,60.71,55.19,0.45,-1.47
"16.02.11","19:00",39,59.43,53.84,0.48,-1.43
"16.02.11","19:30",40,55.37,48.36,0.52,-1.55
"16.02.11","20:00",41,54.16,47.6,0.59,-1.44
"16.02.11","20:30",42,50.33,44.5,0.61,-1.55
"16.02.11","21:00",43,50.55,44.36,0.8,-1.53
"16.02.11","21:30",44,51.24,43.73,0.91,-1.38
"16.02.11","22:00",45,46.95,44.11,0.96,-1.43
"16.02.11","22:30",46,33.3,45.68,0.67,-1.45
"16.02.11","23:00",47,33.31,45.13,0.52,-1.22
"16.02.11","23:30",48,33.32,42.85,0.45,-0.99
"17.02.11","00:00",1,34.45,42.55,0.58,-0.98
"17.02.11","00:30",2,38.04,41.27,0.62,-0.79
"17.02.11","01:00",3,36.59,40.98,0.62,-0.7
"17.02.11","01:30",4,31.98,39.78,0.64,-0.58
"17.02.11","02:00",5,32.89,39.69,0.6,-0.76
"17.02.11","02:30",6,35.84,39.27,0.62,-0.77
"17.02.11","03:00",7,35.12,39.09,0.72,-0.82
"17.02.11","03:30",8,32.83,38.36,0.62,-0.85
"17.02.11","04:00",9,32.52,37.19,0.56,-1.03
"17.02.11","04:30",10,31.54,32.42,0.58,-1.17
"17.02.11","05:00",11,30.82,31.46,0.55,-1.26
"17.02.11","05:30",12,28.56,27.63,0.63,-1.13
"17.02.11","06:00",13,29.52,28.09,0.69,-1.24
"17.02.11","06:30",14,32.58,30.01,0.67,-1.17
"17.02.11","07:00",15,33.7,31.47,0.77,-1.12
"17.02.11","07:30",16,37.31,37.57,0.93,-1.06
"17.02.11","08:00",17,38.62,37.81,0.95,-1.04
"17.02.11","08:30",18,42.75,38.83,0.92,-1.22
"17.02.11","09:00",19,44.1,39.13,1.03,-1.15
"17.02.11","09:30",20,48.39,40.4,1.02,-1.15
"17.02.11","10:00",21,47.3,44.22,1,-0.91
"17.02.11","10:30",22,43.83,59.83,1.07,-0.75
"17.02.11","11:00",23,45.18,57.22,0.95,-0.7
"17.02.11","11:30",24,49.41,46.56,0.91,-0.37
"17.02.11","12:00",25,49.68,45.8,1.03,-0.25
"17.02.11","12:30",26,50.57,42.77,1.15,-0.2
"17.02.11","13:00",27,50.26,42.33,1.25,-0.11
"17.02.11","13:30",28,49.3,40.49,1.46,-0.03
"17.02.11","14:00",29,47.54,40.87,1.61,0.07
"17.02.11","14:30",30,41.84,42.41,1.67,-0.17
"17.02.11","15:00",31,42.48,43.14,1.78,-0.21
"17.02.11","15:30",32,44.54,46.12,1.62,-0.36
"17.02.11","16:00",33,47.73,47.37,1.49,-0.42
"17.02.11","16:30",34,57.89,52.59,1.39,-0.54
"17.02.11","17:00",35,57.83,52.26,1.32,-0.57
"17.02.11","17:30",36,57.63,50.9,1.17,-0.55
"17.02.11","18:00",37,57.39,52.08,1.22,-0.56
"17.02.11","18:30",38,56.64,56.85,1.23,-0.68
"17.02.11","19:00",39,57.51,56.24,1.11,-0.73
"17.02.11","19:30",40,60.21,53.7,1.12,-0.87
"17.02.11","20:00",41,60.7,55.93,1.21,-0.82
"17.02.11","20:30",42,62.28,64.92,1.13,-0.77
"17.02.11","21:00",43,60.53,62.79,0.87,-0.62
"17.02.11","21:30",44,55.04,54.29,0.84,-0.85
"17.02.11","22:00",45,54.42,52.58,0.83,-0.89
"17.02.11","22:30",46,52.49,45.59,0.91,-0.87
"17.02.11","23:00",47,52.61,47.18,0.82,-0.77
"17.02.11","23:30",48,52.99,53.64,0.88,-1.09
"18.02.11","00:00",1,51.51,53.23,0.87,-1.03
"18.02.11","00:30",2,46.79,51.5,0.76,-0.84
"18.02.11","01:00",3,47.86,51.22,0.91,-1.16
"18.02.11","01:30",4,51.26,50.06,0.96,-1.73
"18.02.11","02:00",5,49.88,51.71,1.06,-2.4
"18.02.11","02:30",6,45.47,58.35,1.06,-2.3
"18.02.11","03:00",7,45.15,55.65,1.16,-2.82
"18.02.11","03:30",8,44.13,44.49,1.22,-2.46
"18.02.11","04:00",9,44.12,43.52,1.16,-2.7
"18.02.11","04:30",10,44.08,39.56,0.92,-2.16
"18.02.11","05:00",11,44.1,38.94,0.94,-1.95
"18.02.11","05:30",12,44.13,36.42,0.84,-1.51
"18.02.11","06:00",13,42.74,35.51,0.96,-1.81
"18.02.11","06:30",14,38.37,31.8,1,-2.53
"18.02.11","07:00",15,36.88,31.15,1.13,-2.32
"18.02.11","07:30",16,32.19,28.54,1.03,-2.22
"18.02.11","08:00",17,32.5,29.5,0.79,-2.77
"18.02.11","08:30",18,32.8,33.49,0.49,-2.41
"18.02.11","09:00",19,33.1,33.68,0.34,-2.08
"18.02.11","09:30",20,33.5,34.46,0.36,-1.89
"18.02.11","10:00",21,34,34.79,0.66,-1.7
"18.02.11","10:30",22,34.53,36.17,0.86,-1.28
"18.02.11","11:00",23,34.81,35,0.93,-0.31
"18.02.11","11:30",24,35.69,30.23,1.04,0.1
"18.02.11","12:00",25,34.91,30.43,1.16,0.04
"18.02.11","12:30",26,32.47,31.28,1.6,-0.21
"18.02.11","13:00",27,33.83,31.28,1.64,-0.85
"18.02.11","13:30",28,38.08,31.3,1.58,-0.88
"18.02.11","14:00",29,37.82,31.05,1.51,-0.86
"18.02.11","14:30",30,36.98,29.99,1.36,-0.92
"18.02.11","15:00",31,36.45,29.63,1.58,-0.55
"18.02.11","15:30",32,34.75,28.15,1.79,-0.27
"18.02.11","16:00",33,36.53,30.23,1.94,-0.05
"18.02.11","16:30",34,42.08,38.84,1.84,0
"18.02.11","17:00",35,42.32,39.76,1.92,-0.15
"18.02.11","17:30",36,43.05,43.47,1.63,-0.23
"18.02.11","18:00",37,43.03,44.1,1.5,-0.29
"18.02.11","18:30",38,42.96,46.63,1.43,-0.59
"18.02.11","19:00",39,42.82,45.6,1.36,-0.69
"18.02.11","19:30",40,42.37,40.45,1.43,-0.71
"18.02.11","20:00",41,42.01,40.04,1.48,-0.68
"18.02.11","20:30",42,40.91,37.93,1.57,-0.68
"18.02.11","21:00",43,40.08,37.99,1.49,-0.54
"18.02.11","21:30",44,37.41,38.25,1.31,-0.55
"18.02.11","22:00",45,36.98,38.58,1.17,-0.48
"18.02.11","22:30",46,35.64,40.29,1.22,-0.44
"18.02.11","23:00",47,35.46,40.16,1.41,-0.38
"18.02.11","23:30",48,34.9,39.52,1.46,-0.63
"19.02.11","00:00",1,34.57,39.03,1.47,-0.69
"19.02.11","00:30",2,33.52,36.48,1.53,-0.64
"19.02.11","01:00",3,32.98,35.92,1.51,-0.66
"19.02.11","01:30",4,31.26,33.17,1.43,-0.65
"19.02.11","02:00",5,31.84,33,1.54,-0.66
"19.02.11","02:30",6,33.69,32.16,1.55,-0.64
"19.02.11","03:00",7,33.29,32.7,1.48,-0.54
"19.02.11","03:30",8,32.06,35.38,1.48,-0.5
"19.02.11","04:00",9,31.81,35.62,1.29,-0.46
"19.02.11","04:30",10,31.02,36.79,1.21,-0.47
"19.02.11","05:00",11,31.73,35.07,1.13,-0.49
"19.02.11","05:30",12,34,26.37,1.14,-0.62
"19.02.11","06:00",13,33.98,26.25,1.19,-0.78
"19.02.11","06:30",14,33.93,25.71,1.3,-0.94
"19.02.11","07:00",15,33.08,25.65,1.25,-1.01
"19.02.11","07:30",16,30.4,25.36,1.18,-1.05
"19.02.11","08:00",17,30.61,25.95,1.24,-1.06
"19.02.11","08:30",18,31.26,28.86,1.53,-0.78
"19.02.11","09:00",19,31.49,28.53,1.73,-0.43
"19.02.11","09:30",20,32.19,26.84,2.03,-0.18
"19.02.11","10:00",21,32.85,28.16,2.53,0.05
"19.02.11","10:30",22,34.91,34.83,3.74,0.04
"19.02.11","11:00",23,32.7,34.07,4.53,0.05
"19.02.11","11:30",24,25.77,30.2,4.76,0.26
"19.02.11","12:00",25,26.18,28.08,5.23,0.58
"19.02.11","12:30",26,27.42,17.4,5.81,1.53
"19.02.11","13:00",27,28.53,16.83,6.12,2.3
"19.02.11","13:30",28,31.99,13.9,6.84,3.02
"19.02.11","14:00",29,30.3,14.59,7.51,3.33
"19.02.11","14:30",30,25.01,18.03,7.82,4.08
"19.02.11","15:00",31,26,18.07,7.83,4.51
"19.02.11","15:30",32,29.09,18.24,7.71,4.27
"19.02.11","16:00",33,29.43,17.96,7.4,4.02
"19.02.11","16:30",34,30.47,16.58,7.07,3.86
"19.02.11","17:00",35,29.65,17.31,6.83,3.33
"19.02.11","17:30",36,27.05,20.9,6.56,2.98
"19.02.11","18:00",37,30.05,21.91,6.17,2.97
"19.02.11","18:30",38,39.44,27.01,5.89,2.82
"19.02.11","19:00",39,40.96,30.11,6.1,2.64
"19.02.11","19:30",40,45.78,43.06,5.58,2.56
"19.02.11","20:00",41,46.47,42.43,5.18,2.21
"19.02.11","20:30",42,48.65,39.89,4.82,1.64
"19.02.11","21:00",43,47.69,40.47,4.33,1.55
"19.02.11","21:30",44,44.69,42.89,4.11,1.31
"19.02.11","22:00",45,42.24,42.58,3.52,1.16
"19.02.11","22:30",46,34.34,41.4,3.18,0.99
"19.02.11","23:00",47,34.98,39.34,3.18,1.13
"19.02.11","23:30",48,36.98,30.7,3.03,1.1
"20.02.11","00:00",1,36.27,31.8,2.96,1
"20.02.11","00:30",2,34.02,36.37,2.87,1.01
"20.02.11","01:00",3,32.67,35.88,3.01,1.02
"20.02.11","01:30",4,28.37,33.89,2.98,1.01
"20.02.11","02:00",5,28.6,31.71,3.09,0.73
"20.02.11","02:30",6,29.32,22.55,2.76,0.24
"20.02.11","03:00",7,29.77,22.86,2.5,-0.04
"20.02.11","03:30",8,31.19,24.12,2.37,-0.3
"20.02.11","04:00",9,30.83,23.16,2.34,-0.54
"20.02.11","04:30",10,29.67,19.32,2.23,-0.73
"20.02.11","05:00",11,31.11,18.84,2.16,-1.03
"20.02.11","05:30",12,35.62,16.83,2.02,-1.07
"20.02.11","06:00",13,36.79,17.51,2.01,-1.16
"20.02.11","06:30",14,40.48,20.28,2.14,-1.28
"20.02.11","07:00",15,40.82,23.93,2.07,-1.49
"20.02.11","07:30",16,41.87,38.89,2.04,-1.54
"20.02.11","08:00",17,41.68,38.44,1.98,-1.6
"20.02.11","08:30",18,41.09,36.57,1.29,-1.67
"20.02.11","09:00",19,42.21,37.37,0.92,-1.66
"20.02.11","09:30",20,45.73,40.65,0.88,-1.71
"20.02.11","10:00",21,47.2,41.74,0.83,-1.78
"20.02.11","10:30",22,51.74,46.18,0.74,-1.62
"20.02.11","11:00",23,53.6,46,0.73,-1.65
"20.02.11","11:30",24,59.59,45.28,0.79,-1.76
"20.02.11","12:00",25,58.67,44.99,0.77,-1.78
"20.02.11","12:30",26,55.78,43.82,0.77,-1.92
"20.02.11","13:00",27,55.03,43.68,0.82,-2.09
"20.02.11","13:30",28,52.68,43.12,0.76,-2.18
"20.02.11","14:00",29,52.3,42.58,0.71,-2.29
"20.02.11","14:30",30,51.09,40.37,0.72,-2.33
"20.02.11","15:00",31,50.73,40.48,0.61,-2.3
"20.02.11","15:30",32,49.58,40.96,0.57,-2.3
"20.02.11","16:00",33,49.55,39.27,0.78,-2.27
"20.02.11","16:30",34,49.42,32.3,0.65,-2.27
"20.02.11","17:00",35,50.98,32.73,0.68,-2.3
"20.02.11","17:30",36,55.92,34.5,0.78,-2.38
"20.02.11","18:00",37,56.91,37.95,0.89,-2.59
"20.02.11","18:30",38,60,52.52,0.45,-2.67
"20.02.11","19:00",39,57.88,49.32,0.32,-2.79
"20.02.11","19:30",40,51.35,36.25,0.18,-3.14
"20.02.11","20:00",41,52.89,38.37,0.08,-3.38
"20.02.11","20:30",42,57.74,46.96,-0.01,-3.5
"20.02.11","21:00",43,57.76,49.12,-0.04,-3.59
"20.02.11","21:30",44,57.83,58.1,-0.17,-3.79
"20.02.11","22:00",45,57.83,57.42,-0.32,-3.83
"20.02.11","22:30",46,57.82,54.59,-0.49,-3.92
"20.02.11","23:00",47,57.98,54.44,-0.61,-4.02
"20.02.11","23:30",48,58.49,53.77,-0.55,-4.09
"21.02.11","00:00",1,58.52,55.27,-0.67,-4.15
"21.02.11","00:30",2,58.6,61.51,-0.8,-4.23
"21.02.11","01:00",3,58.23,60.51,-0.84,-4.24
"21.02.11","01:30",4,57.04,56.35,-0.98,-4.38
"21.02.11","02:00",5,57.05,55.76,-1.16,-4.55
"21.02.11","02:30",6,57.09,53.36,-1.36,-4.63
"21.02.11","03:00",7,53.81,53.02,-1.53,-4.7
"21.02.11","03:30",8,43.67,51.62,-1.64,-4.75
"21.02.11","04:00",9,43.15,50.49,-1.75,-4.91
"21.02.11","04:30",10,41.53,45.79,-1.83,-5.16
"21.02.11","05:00",11,40.88,44.96,-1.88,-5.15
"21.02.11","05:30",12,38.87,41.46,-2.03,-5.12
"21.02.11","06:00",13,39.18,41.24,-2.21,-5.36
"21.02.11","06:30",14,40.15,40.33,-2.26,-5.48
"21.02.11","07:00",15,40.2,40.15,-2.26,-5.6
"21.02.11","07:30",16,40.35,39.43,-2.29,-5.78
"21.02.11","08:00",17,41.18,38.92,-2.42,-5.78
"21.02.11","08:30",18,43.79,36.83,-2.45,-5.71
"21.02.11","09:00",19,42.38,37.83,-2.65,-5.99
"21.02.11","09:30",20,38,41.91,-2.58,-5.79
"21.02.11","10:00",21,38.08,41.1,-2.58,-5.66
"21.02.11","10:30",22,38.35,37.8,-2.41,-5.42
"21.02.11","11:00",23,39.69,39.21,-2.17,-5.29
"21.02.11","11:30",24,43.8,44.94,-1.74,-5.31
"21.02.11","12:00",25,44.08,43.64,-1.47,-5.12
"21.02.11","12:30",26,44.97,38.24,-1.46,-5.18
"21.02.11","13:00",27,44.47,41,-1.37,-5.18
"21.02.11","13:30",28,42.88,43.2,-1.28,-5.1
"21.02.11","14:00",29,44.37,42.75,-1.29,-4.98
"21.02.11","14:30",30,49,40.84,-1.23,-5.04
"21.02.11","15:00",31,48.03,40.88,-1.41,-5.15
"21.02.11","15:30",32,45.04,41.08,-1.47,-5.27
"21.02.11","16:00",33,44.52,41.39,-1.45,-5.36
"21.02.11","16:30",34,42.89,42.68,-1.44,-5.38
"21.02.11","17:00",35,42.18,42.92,-1.51,-5.4
"21.02.11","17:30",36,39.96,43.95,-1.53,-5.43
"21.02.11","18:00",37,41.18,43.21,-1.62,-5.43
"21.02.11","18:30",38,44.94,40.1,-1.61,-5.39
"21.02.11","19:00",39,43.28,41.52,-1.66,-5.46
"21.02.11","19:30",40,38.07,47.25,-1.79,-5.49
"21.02.11","20:00",41,37.97,46.48,-1.81,-5.58
"21.02.11","20:30",42,37.65,43.35,-1.89,-5.8
"21.02.11","21:00",43,36.65,42.83,-1.89,-6.02
"21.02.11","21:30",44,33.58,40.75,-2.08,-6.21
"21.02.11","22:00",45,34.14,39.57,-2.17,-6.26
"21.02.11","22:30",46,35.9,34.75,-2.28,-6.26
"21.02.11","23:00",47,37.84,36.11,-2.27,-6.39
"21.02.11","23:30",48,43.84,41.91,-2.44,-6.46
"22.02.11","00:00",1,43.04,42.09,-2.52,-6.65
"22.02.11","00:30",2,40.51,42.85,-2.65,-6.77
"22.02.11","01:00",3,41.82,44.08,-2.67,-6.8
"22.02.11","01:30",4,45.88,49.19,-2.72,-6.77
"22.02.11","02:00",5,45.9,48.77,-2.82,-6.8
"22.02.11","02:30",6,45.98,47.01,-2.93,-6.78
"22.02.11","03:00",7,47.61,46.73,-3.03,-6.78
"22.02.11","03:30",8,52.73,45.57,-3.27,-6.79
"22.02.11","04:00",9,54.66,46.49,-3.38,-6.9
"22.02.11","04:30",10,60.7,50.39,-3.53,-7.01
"22.02.11","05:00",11,60.24,52.56,-3.6,-7.02
"22.02.11","05:30",12,58.82,61.42,-3.74,-7.07
"22.02.11","06:00",13,59.31,61.52,-3.77,-7.11
"22.02.11","06:30",14,60.88,61.9,-3.89,-7.24
"22.02.11","07:00",15,60.33,59.68,-3.94,-7.28
"22.02.11","07:30",16,58.63,50.42,-3.95,-7.17
"22.02.11","08:00",17,60.53,51.63,-3.82,-7.12
"22.02.11","08:30",18,66.48,56.55,-3.73,-7.05
"22.02.11","09:00",19,66.04,56.91,-3.65,-6.98
"22.02.11","09:30",20,64.68,58.36,-3.69,-6.87
"22.02.11","10:00",21,65.22,58.61,-3.6,-6.88
"22.02.11","10:30",22,66.88,59.65,-3.44,-6.81
"22.02.11","11:00",23,66.92,60.14,-3.2,-6.76
"22.02.11","11:30",24,67.07,62.18,-3.12,-6.69
"22.02.11","12:00",25,66.72,61.87,-2.98,-6.55
"22.02.11","12:30",26,65.66,60.61,-2.81,-6.46
"22.02.11","13:00",27,67.65,60.37,-2.37,-6.3
"22.02.11","13:30",28,73.86,59.34,-2.38,-6.19
"22.02.11","14:00",29,74.19,59.89,-2.24,-6.1
"22.02.11","14:30",30,75.22,62.22,-1.98,-5.96
"22.02.11","15:00",31,74.66,62.33,-2.13,-5.88
"22.02.11","15:30",32,72.92,62.75,-1.99,-5.8
"22.02.11","16:00",33,72.52,63.16,-1.97,-5.72
"22.02.11","16:30",34,71.24,64.84,-1.93,-5.65
"22.02.11","17:00",35,71.42,65.13,-1.93,-5.63
"22.02.11","17:30",36,71.98,66.41,-1.98,-5.58
"22.02.11","18:00",37,70.8,66.3,-1.82,-5.76
"22.02.11","18:30",38,67.13,65.89,-1.81,-5.93
"22.02.11","19:00",39,66.47,67.02,-2.05,-6.07
"22.02.11","19:30",40,64.38,71.76,-2.36,-6.17
"22.02.11","20:00",41,64.12,69.35,-2.46,-6.32
"22.02.11","20:30",42,63.31,59.52,-2.62,-6.43
"22.02.11","21:00",43,64.91,59.65,-2.71,-6.47
"22.02.11","21:30",44,69.84,60.16,-2.69,-6.5
"22.02.11","22:00",45,69.84,61.88,-2.79,-6.57
"22.02.11","22:30",46,69.86,69.1,-2.84,-6.57
"22.02.11","23:00",47,71.75,69.57,-3,-6.54
"22.02.11","23:30",48,77.6,71.52,-3.04,-6.81
"23.02.11","00:00",1,79.59,71.82,-3.14,-6.88
"23.02.11","00:30",2,85.82,73.08,-3.21,-6.99
"23.02.11","01:00",3,83.79,71.54,-3.37,-7.23
"23.02.11","01:30",4,77.54,65.16,-3.54,-7.57
"23.02.11","02:00",5,77.87,65.41,-3.68,-7.72
"23.02.11","02:30",6,78.91,66.45,-4.11,-7.65
"23.02.11","03:00",7,78.28,65.94,-4.43,-7.79
"23.02.11","03:30",8,76.34,63.76,-4.86,-8
"23.02.11","04:00",9,76.22,63.73,-5.12,-8.16
"23.02.11","04:30",10,75.87,63.55,-5.33,-8.41
"23.02.11","05:00",11,74.82,62.86,-5.89,-8.91
"23.02.11","05:30",12,71.5,59.92,-6.16,-8.79
"23.02.11","06:00",13,69.91,60.75,-6.34,-9.25
"23.02.11","06:30",14,64.94,64.1,-6.28,-9.17
"23.02.11","07:00",15,66.03,64.86,-6.48,-9.11
"23.02.11","07:30",16,69.39,67.92,-6.62,-8.93
"23.02.11","08:00",17,72.45,69.38,-6.66,-8.88
"23.02.11","08:30",18,82.19,75.42,-6.17,-8.76
"23.02.11","09:00",19,83.41,74.55,-6.03,-8.96
"23.02.11","09:30",20,87.25,70.94,-5.65,-8.7
"23.02.11","10:00",21,87.89,68.21,-4.91,-8.76
"23.02.11","10:30",22,89.89,56.87,-4.33,-8.49
"23.02.11","11:00",23,92.15,60.32,-3.82,-7.89
"23.02.11","11:30",24,99.33,74.66,-3.4,-7.31
"23.02.11","12:00",25,95.98,77.28,-2.64,-6.58
"23.02.11","12:30",26,85.6,88.39,-2.3,-5.94
"23.02.11","13:00",27,85.8,88.45,-1.66,-5
"23.02.11","13:30",28,86.41,88.73,-1.34,-4.43
"23.02.11","14:00",29,86.03,87.66,-1.14,-4.29
"23.02.11","14:30",30,84.86,83.33,-0.87,-3.92
"23.02.11","15:00",31,84.29,83.04,-0.73,-3.82
"23.02.11","15:30",32,82.55,81.85,-0.57,-3.71
"23.02.11","16:00",33,82.49,82.31,-0.7,-3.74
"23.02.11","16:30",34,82.33,84.23,-0.94,-3.77
"23.02.11","17:00",35,82.63,84.45,-0.97,-4.29
"23.02.11","17:30",36,83.58,85.38,-1.09,-4.56
"23.02.11","18:00",37,85.37,84.84,-1.38,-5.05
"23.02.11","18:30",38,90.91,82.57,-1.63,-5.4
"23.02.11","19:00",39,95.51,84.85,-1.75,-5.56
"23.02.11","19:30",40,109.71,94.29,-1.85,-5.36
"23.02.11","20:00",41,109.44,94.21,-2.17,-5.77
"23.02.11","20:30",42,108.58,93.84,-2.7,-6.07
"23.02.11","21:00",43,107.81,93.89,-3.1,-6.28
"23.02.11","21:30",44,105.46,94.08,-3.43,-5.85
"23.02.11","22:00",45,104.49,96.41,-3.61,-6.21
"23.02.11","22:30",46,101.5,106.03,-3.74,-6.24
"23.02.11","23:00",47,97.83,105.37,-3.89,-7.23
"23.02.11","23:30",48,86.22,102.73,-4.2,-7.77
"24.02.11","00:00",1,85.21,101.12,-4.76,-7.93
"24.02.11","00:30",2,82,94.59,-5.26,-8.11
"24.02.11","01:00",3,82.7,92.68,-5.62,-8.22
"24.02.11","01:30",4,84.85,84.83,-5.87,-8.48
"24.02.11","02:00",5,82.87,81.28,-6.12,-8.69
"24.02.11","02:30",6,76.66,66.76,-6.25,-8.97
"24.02.11","03:00",7,76.4,65.69,-6.68,-9
"24.02.11","03:30",8,75.59,61.26,-6.86,-9.13
"24.02.11","04:00",9,74.2,61.59,-6.98,-9.2
"24.02.11","04:30",10,69.82,62.92,-7.26,-9.28
"24.02.11","05:00",11,71.85,63.77,-7.47,-9.33
"24.02.11","05:30",12,78.1,67.24,-7.63,-9.5
"24.02.11","06:00",13,76.9,68.6,-8.03,-9.58
"24.02.11","06:30",14,73.07,74.26,-7.92,-9.8
"24.02.11","07:00",15,73.42,74.45,-8.03,-9.96
"24.02.11","07:30",16,74.51,75.24,-8.18,-10.09
"24.02.11","08:00",17,77.19,75.36,-7.87,-9.95
"24.02.11","08:30",18,85.37,75.87,-7.4,-9.55
"24.02.11","09:00",19,85.36,76.07,-6.74,-8.7
"24.02.11","09:30",20,85.33,76.93,-5.54,-7.87
"24.02.11","10:00",21,89.97,74.66,-5.06,-7.12
"24.02.11","10:30",22,104.33,65.41,-4.18,-6.46
"24.02.11","11:00",23,104.19,65.84,-3.44,-5.82
"24.02.11","11:30",24,103.76,67.67,-2.84,-5.2
"24.02.11","12:00",25,102.08,75.63,-1.89,-4.73
"24.02.11","12:30",26,96.88,108.2,-1.04,-3.72
